year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20180104,2,254.97814667212572,114.28571428571429,112.85714285714286,9949.5,81.14285714285714,2018-01-04-02
20180104,3,254.97814667212572,107.85714285714286,107.14285714285714,9948.25,81.71428571428571,2018-01-04-03
20180104,4,254.29624049808152,101.42857142857143,97.85714285714286,9949.5,83.28571428571429,2018-01-04-04
20180104,5,249.27289978076143,92.85714285714286,88.57142857142857,9947.25,84.14285714285714,2018-01-04-05
20180104,6,247.84162470106943,83.57142857142857,81.42857142857143,9947.75,84.28571428571429,2018-01-04-06
20180104,7,245.72233732934592,75.71428571428571,72.85714285714286,9947.5,85.85714285714286,2018-01-04-07
20180104,8,231.55373675426858,67.85714285714286,61.42857142857143,9941.0,86.28571428571429,2018-01-04-08
20180104,9,217.42951379625342,60.0,57.857142857142854,9940.0,88.14285714285714,2018-01-04-09
20180104,10,206.64989897009968,58.57142857142857,57.142857142857146,9933.25,87.57142857142857,2018-01-04-10
20180104,11,196.4305492470838,55.714285714285715,53.57142857142857,9925.5,88.85714285714286,2018-01-04-11
20180104,12,192.01096342052782,60.0,65.0,9910.5,90.28571428571429,2018-01-04-12
20180104,13,199.31645653980945,77.14285714285714,77.14285714285714,9897.5,90.71428571428571,2018-01-04-13
20180104,14,196.2705077783367,78.57142857142857,83.57142857142857,9885.0,94.57142857142857,2018-01-04-14
20180104,15,201.23761616495239,89.28571428571429,94.28571428571429,9876.5,96.28571428571429,2018-01-04-15
20180104,16,205.27278693569315,100.0,102.14285714285714,9867.5,96.57142857142857,2018-01-04-16
20180104,17,218.73466826459136,101.42857142857143,100.71428571428571,9861.25,94.71428571428571,2018-01-04-17
20180104,18,239.07101917632568,112.14285714285714,120.71428571428571,9859.5,87.57142857142857,2018-01-04-18
20180104,19,253.65965715219173,134.28571428571428,142.85714285714286,9864.0,85.42857142857143,2018-01-04-19
20180104,20,260.71763642900737,148.57142857142858,154.28571428571428,9870.75,83.85714285714286,2018-01-04-20
20180104,21,256.43191071945955,144.28571428571428,144.28571428571428,9879.75,78.57142857142857,2018-01-04-21
20180104,22,251.43034733322025,141.42857142857142,142.14285714285714,9887.5,76.28571428571429,2018-01-04-22
20180104,23,249.2854952419976,136.42857142857142,134.28571428571428,9891.25,76.57142857142857,2018-01-04-23
20180104,24,249.36626185788236,131.42857142857142,124.28571428571429,9894.5,76.14285714285714,2018-01-04-24
20180105,1,242.68653048927513,121.42857142857143,117.14285714285714,9896.75,77.28571428571429,2018-01-05-01
20180105,2,251.3317437277853,110.0,103.57142857142857,9902.0,78.28571428571429,2018-01-05-02
20180105,3,263.41515810445696,97.14285714285714,84.28571428571429,9907.0,80.42857142857143,2018-01-05-03
20180105,4,259.97773994606507,77.85714285714286,75.71428571428571,9909.5,81.0,2018-01-05-04
20180105,5,251.56034399996642,75.71428571428571,75.71428571428571,9913.75,81.42857142857143,2018-01-05-05
20180105,6,252.2588065789098,75.0,72.85714285714286,9919.0,84.42857142857143,2018-01-05-06
20180105,7,250.02221634350454,70.71428571428571,73.57142857142857,9922.75,85.42857142857143,2018-01-05-07
20180105,8,242.89999970616282,65.0,60.0,9932.25,86.42857142857143,2018-01-05-08
20180105,9,234.2666641506633,60.714285714285715,58.57142857142857,9939.5,86.0,2018-01-05-09
20180105,10,218.04970904360144,57.857142857142854,56.42857142857143,9942.0,86.85714285714286,2018-01-05-10
20180105,11,211.31346606415374,57.857142857142854,62.857142857142854,9943.5,87.14285714285714,2018-01-05-11
20180105,12,206.39105597157808,56.42857142857143,56.42857142857143,9941.25,87.57142857142857,2018-01-05-12
20180105,13,200.74103836436564,59.285714285714285,60.714285714285715,9939.75,87.28571428571429,2018-01-05-13
20180105,14,221.2208705310652,67.14285714285714,71.42857142857143,9945.0,91.28571428571429,2018-01-05-14
20180105,15,211.4149992656106,61.42857142857143,60.0,9942.5,93.0,2018-01-05-15
20180105,16,201.13951703577584,64.28571428571429,60.714285714285715,9944.5,92.0,2018-01-05-16
20180105,17,195.7127796835781,62.857142857142854,66.42857142857143,9946.5,91.85714285714286,2018-01-05-17
20180105,18,198.52554103020054,67.85714285714286,69.28571428571429,9949.5,93.28571428571429,2018-01-05-18
20180105,19,201.61541624551904,74.28571428571429,78.57142857142857,9953.0,92.85714285714286,2018-01-05-19
20180105,20,207.16937024134484,78.57142857142857,77.14285714285714,9958.25,91.42857142857143,2018-01-05-20
20180105,21,207.14417627003314,74.28571428571429,73.57142857142857,9963.25,89.85714285714286,2018-01-05-21
20180105,22,218.15082572106846,80.71428571428571,81.42857142857143,9972.0,88.14285714285714,2018-01-05-22
20180105,23,222.77237187523914,82.14285714285714,77.85714285714286,9979.25,86.14285714285714,2018-01-05-23
20180105,24,237.03449723117788,82.14285714285714,77.85714285714286,9986.0,87.14285714285714,2018-01-05-24
20180106,1,234.35925407636145,71.42857142857143,65.71428571428571,9993.25,85.0,2018-01-06-01
20180106,2,244.23803595551408,65.0,63.57142857142857,10001.75,86.28571428571429,2018-01-06-02
20180106,3,248.7500707337734,55.0,52.142857142857146,10007.0,87.28571428571429,2018-01-06-03
20180106,4,250.8478613206891,47.142857142857146,44.285714285714285,10013.75,90.0,2018-01-06-04
20180106,5,257.8389771945812,39.285714285714285,35.0,10022.0,90.71428571428571,2018-01-06-05
20180106,6,265.432965309028,32.142857142857146,28.571428571428573,10029.25,91.71428571428571,2018-01-06-06
