year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime,capacity,volume,percentage,emission,emissionfactor,correct_days
20170102,14,315.5540300393543,41.37931034482759,38.96551724137931,10239.315789473683,78.52,2017-01-02-14,790243,790243,0.9174990057945251,0,0,2017-01-02-14
20170102,15,300.8140629449654,32.666666666666664,28.33333333333333,10241.736842105263,81.96153846153847,2017-01-02-15,764650,764650,0.8877859711647034,0,0,2017-01-02-15
20170102,16,294.42056379596625,32.0,32.333333333333336,10244.526315789471,84.42307692307692,2017-01-02-16,773980,773980,0.8986200094223022,0,0,2017-01-02-16
20170102,17,291.59342399554964,33.333333333333336,34.666666666666664,10247.631578947368,87.1923076923077,2017-01-02-17,738621,738621,0.8575649857521057,0,0,2017-01-02-17
20170102,18,283.18754933272226,32.333333333333336,33.666666666666664,10250.78947368421,87.6923076923077,2017-01-02-18,762558,762558,0.885358989238739,0,0,2017-01-02-18
20170102,19,276.68493211878285,31.666666666666668,30.33333333333333,10253.78947368421,89.61538461538461,2017-01-02-19,727890,727890,0.8451079726219177,0,0,2017-01-02-19
20170102,20,270.7686295384086,31.0,31.0,10253.842105263158,90.84615384615384,2017-01-02-20,707001,707001,0.820855975151062,0,0,2017-01-02-20
20170102,21,267.2348828333765,32.0,33.333333333333336,10254.947368421052,92.3076923076923,2017-01-02-21,731496,731496,0.8492940068244934,0,0,2017-01-02-21
20170102,22,265.48336350765067,33.333333333333336,34.0,10255.105263157897,92.42307692307692,2017-01-02-22,729273,729273,0.8467090129852295,0,0,2017-01-02-22
20170102,23,254.13358830029057,32.666666666666664,32.333333333333336,10256.052631578948,92.6923076923077,2017-01-02-23,751534,751534,0.8725619912147522,0,0,2017-01-02-23
20170102,24,253.15579944613395,35.0,35.0,10255.21052631579,92.8076923076923,2017-01-02-24,765735,765735,0.8890470266342163,0,0,2017-01-02-24
20170103,1,253.270588162947,36.66666666666666,37.333333333333336,10252.947368421052,93.15384615384616,2017-01-03-01,739272,739272,0.8583199977874756,0,0,2017-01-03-01
20170103,2,253.8933366699365,37.0,40.0,10255.263157894737,92.03846153846152,2017-01-03-02,793674,793674,0.9214820265769958,0,0,2017-01-03-02
20170103,3,254.12217515780657,40.66666666666666,40.66666666666666,10253.368421052632,91.6923076923077,2017-01-03-03,751018,751018,0.8719580173492432,0,0,2017-01-03-03
20170103,4,249.18967262161203,40.0,42.0,10250.631578947368,91.92307692307692,2017-01-03-04,699781,699781,0.8124679923057556,0,0,2017-01-03-04
20170103,5,245.27332293572684,41.333333333333336,42.66666666666666,10248.052631578948,92.03846153846152,2017-01-03-05,714163,714163,0.8291710019111633,0,0,2017-01-03-05
20170103,6,246.96538654676445,46.66666666666666,47.66666666666666,10245.421052631578,91.1923076923077,2017-01-03-06,665972,665972,0.7732170224189758,0,0,2017-01-03-06
20170103,7,242.29038127923235,49.0,50.66666666666666,10243.105263157897,90.26923076923076,2017-01-03-07,750967,750967,0.8718979954719543,0,0,2017-01-03-07
20170103,8,242.3012618102344,51.333333333333336,51.66666666666666,10244.105263157897,90.3076923076923,2017-01-03-08,800465,800465,0.9293689727783204,0,0,2017-01-03-08
20170103,9,242.2997546840262,54.66666666666666,56.0,10245.157894736842,89.46153846153847,2017-01-03-09,807701,807701,0.9377689957618712,0,0,2017-01-03-09
20170103,10,240.6173770359662,60.333333333333336,65.0,10241.052631578948,87.76923076923077,2017-01-03-10,835234,835234,0.9697369933128356,0,0,2017-01-03-10
20170103,11,241.25622016233825,67.33333333333333,68.0,10234.052631578948,85.8076923076923,2017-01-03-11,838391,838391,0.9734050035476683,0,0,2017-01-03-11
