wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,volume
163.98224646319912,49.285714285714285,45.71428571428572,9924.25,94.0,137750
141.2378358778796,45.0,43.57142857142857,9904.5,94.0,81000
68.85531006580379,34.285714285714285,29.285714285714285,9889.25,93.14285714285714,33750
32.034780548505886,52.85714285714285,66.42857142857143,9880.0,94.28571428571428,173000
16.262106931062064,92.85714285714286,104.28571428571428,9875.25,95.42857142857144,369000
2.7480615649433053,122.14285714285714,125.71428571428572,9879.25,94.71428571428572,486500
355.79297927111213,127.14285714285714,126.42857142857144,9887.0,91.28571428571428,648750
337.2545607077717,131.42857142857142,139.28571428571428,9898.5,83.28571428571429,826250
332.95655217162744,132.85714285714286,126.42857142857144,9911.5,78.28571428571429,852750
320.0451212107203,122.85714285714286,117.85714285714286,9922.0,72.0,796251
316.653571374064,117.14285714285714,116.42857142857144,9935.0,74.71428571428571,726250
310.2901115271258,114.28571428571428,107.14285714285714,9947.0,79.0,764500
316.13120025055764,114.28571428571428,120.0,9962.25,81.71428571428571,772250
305.01095053411825,105.71428571428572,107.85714285714286,9975.0,73.14285714285714,765001
294.4189787540712,94.28571428571428,93.57142857142856,9980.0,69.42857142857143,817750
284.414336212446,104.28571428571428,109.28571428571428,9985.75,64.57142857142857,853749
276.4241277714904,102.14285714285714,100.0,9985.0,64.28571428571429,857250
269.2589616356343,101.42857142857144,102.85714285714286,9981.75,68.42857142857143,846249
262.123527432151,105.0,101.42857142857144,9979.75,75.42857142857143,859749
260.9026116476665,102.14285714285714,102.14285714285714,9976.5,80.28571428571429,848750
270.9169770378386,104.28571428571428,100.71428571428572,9976.25,89.85714285714286,789501
308.9836070561625,115.71428571428572,124.28571428571428,9978.0,89.14285714285714,818750
318.575301522439,133.57142857142858,135.0,9988.0,83.71428571428571,866250
322.8589140580905,147.14285714285714,151.42857142857142,9998.25,78.57142857142857,840249
322.8651627383384,157.85714285714286,160.0,10009.0,75.14285714285714,751000
324.283932830338,155.71428571428572,152.85714285714286,10019.25,76.57142857142857,693750
325.0,154.28571428571428,151.42857142857142,10029.0,75.14285714285714,737000
325.719188584072,151.42857142857142,152.85714285714286,10040.25,70.85714285714286,768000
324.30266140541534,146.42857142857142,145.71428571428572,10050.0,69.0,783751
324.30266140541534,140.0,134.28571428571428,10058.0,69.0,840000
323.6211204011325,135.0,137.14285714285714,10067.25,61.85714285714285,863000
326.4084597032409,128.57142857142858,123.57142857142856,10075.25,64.42857142857143,851500
322.849568226523,125.71428571428572,122.14285714285714,10081.25,68.28571428571429,860500
319.1632066035268,121.42857142857144,129.28571428571428,10089.0,71.85714285714286,853750
315.71292520458434,121.42857142857144,119.28571428571428,10096.25,73.85714285714286,859248
319.27128173906766,110.0,102.85714285714286,10098.5,75.71428571428571,845750
299.4447350746673,90.71428571428572,87.14285714285714,10102.0,78.14285714285714,815001
289.29963177503345,93.57142857142856,89.28571428571429,10100.75,76.71428571428571,817501
276.0877935202814,91.42857142857144,89.28571428571429,10102.25,81.57142857142857,741750
292.13357201570415,90.0,91.42857142857144,10102.75,87.42857142857143,491750
306.8518425484233,90.0,82.85714285714286,10106.25,86.71428571428571,589750
330.57028867744174,93.57142857142856,100.0,10109.0,83.71428571428571,841500
332.62492169254193,97.14285714285714,100.66666666666669,10113.25,69.57142857142857,839500
331.9662585651246,105.33333333333331,96.66666666666669,10121.25,70.71428571428571,864250
327.9762458375972,106.0,112.0,10126.0,75.85714285714286,867500
321.36890055902643,109.33333333333331,103.33333333333331,10130.75,74.28571428571429,830249
325.9736277594837,106.0,106.0,10138.0,77.42857142857143,845999
325.2234114929094,101.33333333333331,110.0,10142.75,77.85714285714286,843749
329.4547776812454,104.66666666666669,107.33333333333331,10146.0,78.0,822000
326.02303672840327,100.66666666666669,101.33333333333331,10149.75,78.71428571428571,795500
332.1915281272492,96.42857142857144,95.71428571428572,10155.25,74.85714285714286,813250
335.7255137660034,95.0,90.0,10159.5,75.28571428571429,833001
333.55875755752817,96.42857142857144,92.14285714285714,10166.0,76.14285714285714,755250
340.3866580961852,90.0,87.85714285714286,10168.25,75.42857142857143,812250
340.46064918119987,81.42857142857143,83.33333333333333,10172.0,76.85714285714286,737000
346.075915396813,76.66666666666667,80.66666666666667,10175.75,71.71428571428571,795250
345.71282416084944,73.33333333333333,70.66666666666667,10179.5,71.57142857142857,737000
329.49237814779207,66.66666666666667,66.0,10181.25,75.14285714285714,723498
332.6248277501643,65.33333333333333,65.33333333333333,10183.5,74.14285714285714,631251
325.3158581703604,59.285714285714285,52.85714285714285,10188.5,78.28571428571429,499000
324.0575588471345,54.285714285714285,52.142857142857146,10191.5,77.0,426000
322.36299629611455,50.71428571428572,45.71428571428572,10197.75,82.0,335000
319.59925436595427,40.0,38.66666666666666,10199.25,79.14285714285714,244749
303.1912923545263,39.333333333333336,40.66666666666666,10200.75,77.57142857142857,165249
293.2648870198063,33.333333333333336,30.666666666666668,10201.5,75.28571428571429,164250
247.4948754051524,31.33333333333333,31.33333333333333,10201.25,75.85714285714286,51750
231.1135411352916,29.33333333333333,30.0,10202.75,78.28571428571429,45250
232.67522385107952,31.428571428571427,31.428571428571427,10204.25,74.5,102501
226.519661046679,30.0,32.666666666666664,10206.25,81.42857142857143,18750
257.9228634636104,29.33333333333333,24.666666666666668,10211.25,83.57142857142857,86250
253.4576796202848,27.857142857142858,30.0,10215.75,85.66666666666667,102500
260.51559942973586,25.714285714285715,27.142857142857142,10220.0,86.0,71499
287.8825807916614,21.428571428571427,25.714285714285715,10225.25,89.57142857142857,102501
302.593377386043,23.33333333333333,24.0,10229.0,91.14285714285714,37250
