,year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime,capacity,volume,percentage,emission,emissionfactor,correct_days,date,month,week_number,max_capacity,log_volume,ratio_VC,prijs_excl_belastingen
2020-04-25 03:00:00,20200425,3,10.005546980463556,33.54838709677419,32.58064516129032,10148.9,71.85185185185185,2020-04-25-04,261636,261636,0.3037689924240112,0,0,2020-04-25-04,2020-04-25,2020-04,173,861299.2323943304,12.474713325872736,0.3037689924240112,0.0144
2020-04-25 04:00:00,20200425,4,7.52404650477173,29.677419354838708,28.387096774193548,10150.95,71.92592592592592,2020-04-25-05,193579,193579,0.2247522473335266,0,0,2020-04-25-05,2020-04-25,2020-04,173,861299.5077763725,12.17344614270308,0.2247522473335266,0.0145
2020-04-25 05:00:00,20200425,5,10.86243357396872,27.41935483870968,29.677419354838708,10154.1,69.85185185185185,2020-04-25-06,174341,174341,0.202416256070137,0,0,2020-04-25-06,2020-04-25,2020-04,173,861299.4004769609,12.068774166336407,0.202416256070137,0.014
2020-04-25 06:00:00,20200425,6,11.233655983996526,31.29032258064516,33.54838709677419,10156.4,67.62962962962963,2020-04-25-07,146919,146919,0.1705782562494278,0,0,2020-04-25-07,2020-04-25,2020-04,173,861299.6945235969,11.897643499933604,0.1705782562494278,0.015
2020-04-25 07:00:00,20200425,7,7.549371640543762,31.33333333333333,31.33333333333333,10159.368421052632,65.42307692307692,2020-04-25-08,109368,109368,0.1269802451133728,0,0,2020-04-25-08,2020-04-25,2020-04,173,861299.3296898433,11.60248276501235,0.1269802451133728,0.0151
2020-04-25 08:00:00,20200425,8,4.879738230926573,27.0,27.0,10161.25,62.42307692307692,2020-04-25-09,77754,77754,0.090275302529335,0,0,2020-04-25-09,2020-04-25,2020-04,173,861298.6921282685,11.261318136655438,0.090275302529335,0.0187
2020-04-25 09:00:00,20200425,9,7.057878092085814,27.857142857142858,26.785714285714285,10160.611111111111,60.66666666666666,2020-04-25-10,38631,38631,0.0448519997298717,0,0,2020-04-25-10,2020-04-25,2020-04,173,861299.3898301377,10.561836227553378,0.0448519997298717,0.0166
2020-04-25 10:00:00,20200425,10,358.40223519790726,26.89655172413793,27.93103448275862,10156.833333333334,57.64,2020-04-25-11,24586,24586,0.0285452492535114,0,0,2020-04-25-11,2020-04-25,2020-04,173,861299.1878841497,10.109973126954195,0.0285452492535114,0.016
2020-04-25 11:00:00,20200425,11,2.751101138961223,28.0,29.6,10152.8125,55.66666666666666,2020-04-25-12,28161,28161,0.0326959006488323,0,0,2020-04-25-12,2020-04-25,2020-04,173,861300.635283333,10.245728830477256,0.0326959006488323,0.0163
2020-04-25 12:00:00,20200425,12,355.72254211790164,29.25925925925926,32.592592592592595,10148.2,52.56521739130435,2020-04-25-13,39862,39862,0.0462812259793281,0,0,2020-04-25-13,2020-04-25,2020-04,173,861299.569242282,10.593203854356613,0.0462812259793281,0.0151
2020-04-25 13:00:00,20200425,13,344.58978020782064,32.666666666666664,33.333333333333336,10142.473684210529,53.42307692307692,2020-04-25-14,67027,67027,0.077820748090744,0,0,2020-04-25-14,2020-04-25,2020-04,173,861299.8672518824,11.112865721520615,0.077820748090744,0.0123
2020-04-25 14:00:00,20200425,14,357.3321164004121,33.87096774193548,35.806451612903224,10137.55,52.77777777777778,2020-04-25-15,48407,48407,0.0562022738158702,0,0,2020-04-25-15,2020-04-25,2020-04,173,861299.6719419385,10.787420368302158,0.0562022738158702,0.0078
2020-04-25 15:00:00,20200425,15,353.7052776371451,40.333333333333336,42.0,10134.157894736842,54.65384615384615,2020-04-25-16,19040,19040,0.0221060998737812,0,0,2020-04-25-16,2020-04-25,2020-04,173,861300.7318664235,9.85434982797458,0.0221060998737812,0.008
2020-04-25 16:00:00,20200425,16,356.01464169959826,43.54838709677419,44.193548387096776,10132.0,56.74074074074074,2020-04-25-17,80748,80748,0.0937514007091522,0,0,2020-04-25-17,2020-04-25,2020-04,173,861299.1314178543,11.299100857107293,0.0937514007091522,0.0101
2020-04-25 17:00:00,20200425,17,353.8981730680913,42.903225806451616,41.61290322580645,10132.3,60.96296296296296,2020-04-25-18,88897,88897,0.1032126024365425,0,0,2020-04-25-18,2020-04-25,2020-04,173,861299.8597206764,11.395244924061078,0.1032126024365425,0.0166
2020-04-25 18:00:00,20200425,18,356.4759807498449,40.0,38.064516129032256,10133.6,68.81481481481481,2020-04-25-19,109903,109903,0.1276012510061264,0,0,2020-04-25-19,2020-04-25,2020-04,173,861300.3331348478,11.607362536453662,0.1276012510061264,0.0235
2020-04-25 19:00:00,20200425,19,4.835381412072891,33.87096774193548,32.903225806451616,10136.7,76.11111111111111,2020-04-25-20,109286,109286,0.1268847435712814,0,0,2020-04-25-20,2020-04-25,2020-04,173,861301.3426520047,11.601732728390038,0.1268847435712814,0.0267
2020-04-25 20:00:00,20200425,20,6.16179457086181,29.35483870967742,27.096774193548388,10136.2,79.70370370370371,2020-04-25-21,47845,47845,0.0555497482419014,0,0,2020-04-25-21,2020-04-25,2020-04,173,861300.0331099669,10.775742798820527,0.0555497482419014,0.032
2020-04-25 21:00:00,20200425,21,6.38390661014309,27.0,25.666666666666668,10137.052631578948,82.65384615384616,2020-04-25-22,38872,38872,0.0451317764818668,0,0,2020-04-25-22,2020-04-25,2020-04,173,861300.0202998463,10.568055201212758,0.0451317764818668,0.0298
2020-04-25 22:00:00,20200425,22,8.027924282474512,24.0,22.666666666666668,10137.6,87.03846153846153,2020-04-25-23,52631,52631,0.0611064508557319,0,0,2020-04-25-23,2020-04-25,2020-04,173,861300.2271111793,10.871079578765833,0.0611064508557319,0.0257
2020-04-25 23:00:00,20200425,23,5.739315961280719,19.677419354838708,18.70967741935484,10136.5,90.1851851851852,2020-04-25-24,42676,42676,0.0495483502745628,0,0,2020-04-25-24,2020-04-25,2020-04,173,861300.1192475436,10.661415412410987,0.0495483502745628,0.0221
2020-04-26 00:00:00,20200426,0,5.292725442790393,18.06451612903226,16.774193548387096,10135.85,92.07407407407408,2020-04-26-01,10144,10144,0.0117775499820709,0,0,2020-04-26-01,2020-04-26,2020-04,174,861299.6773898075,9.224736252259914,0.0117775499820709,0.0217
2020-04-26 01:00:00,20200426,1,6.509642493497791,15.862068965517242,16.896551724137932,10134.611111111111,93.04,2020-04-26-02,0,0,0.0,0,0,2020-04-26-02,2020-04-26,2020-04,174,,0.0,,0.0194
2020-04-26 02:00:00,20200426,2,7.335400848315744,14.193548387096774,14.516129032258064,10132.9,94.25925925925924,2020-04-26-03,0,0,0.0,0,0,2020-04-26-03,2020-04-26,2020-04,174,,0.0,,0.0202
2020-04-26 03:00:00,20200426,3,9.463767167956917,13.225806451612904,13.225806451612904,10130.45,95.44444444444444,2020-04-26-04,0,0,0.0,0,0,2020-04-26-04,2020-04-26,2020-04,174,,0.0,,0.0201
2020-04-26 04:00:00,20200426,4,5.0452882315246805,12.0,12.0,10131.25,95.07692307692308,2020-04-26-05,0,0,0.0,0,0,2020-04-26-05,2020-04-26,2020-04,174,,0.0,,0.0217
2020-04-26 05:00:00,20200426,5,9.923502196504824,12.258064516129032,14.193548387096774,10132.65,87.96296296296296,2020-04-26-06,0,0,0.0,0,0,2020-04-26-06,2020-04-26,2020-04,174,,0.0,,0.0208
2020-04-26 06:00:00,20200426,6,30.09954500878242,19.33333333333333,19.666666666666668,10132.5,75.8076923076923,2020-04-26-07,0,0,0.0,0,0,2020-04-26-07,2020-04-26,2020-04,174,,0.0,,0.0181
2020-04-26 07:00:00,20200426,7,35.24525014039762,20.8,20.8,10134.375,69.80952380952381,2020-04-26-08,0,0,0.0,0,0,2020-04-26-08,2020-04-26,2020-04,174,,0.0,,0.0174
2020-04-26 08:00:00,20200426,8,2.9481208822396194,19.13043478260869,21.73913043478261,10134.642857142857,65.1,2020-04-26-09,0,0,0.0,0,0,2020-04-26-09,2020-04-26,2020-04,174,,0.0,,0.0156
2020-04-26 09:00:00,20200426,9,351.5575272382119,20.43478260869565,20.0,10133.0,59.89473684210526,2020-04-26-10,0,0,0.0,0,0,2020-04-26-10,2020-04-26,2020-04,174,,0.0,,0.0147
2020-04-26 10:00:00,20200426,10,319.9859856368944,18.8,20.4,10129.444444444443,56.61904761904762,2020-04-26-11,0,0,0.0,0,0,2020-04-26-11,2020-04-26,2020-04,174,,0.0,,0.013
2020-04-26 11:00:00,20200426,11,298.0919017425961,20.76923076923077,23.07692307692308,10124.29411764706,52.36363636363637,2020-04-26-12,0,0,0.0,0,0,2020-04-26-12,2020-04-26,2020-04,174,,0.0,,0.0144
2020-04-26 12:00:00,20200426,12,301.80528855936245,24.82758620689655,27.24137931034483,10119.888888888889,50.8,2020-04-26-13,0,0,0.0,0,0,2020-04-26-13,2020-04-26,2020-04,174,,0.0,,0.015
2020-04-26 13:00:00,20200426,13,320.11510422397816,28.666666666666668,29.666666666666668,10115.263157894737,48.46153846153846,2020-04-26-14,0,0,0.0,0,0,2020-04-26-14,2020-04-26,2020-04,174,,0.0,,0.0119
2020-04-26 14:00:00,20200426,14,324.49879965355,29.33333333333333,30.0,10111.631578947368,47.96153846153846,2020-04-26-15,0,0,0.0,0,0,2020-04-26-15,2020-04-26,2020-04,174,,0.0,,0.0056
2020-04-26 15:00:00,20200426,15,337.90172936540563,28.928571428571427,29.642857142857142,10109.0,47.66666666666666,2020-04-26-16,937,937,0.0010878900066018,0,0,2020-04-26-16,2020-04-26,2020-04,174,861300.3100624766,6.843749949006225,0.0010878900066018,0.0069
2020-04-26 16:00:00,20200426,16,343.9463254929771,28.96551724137931,29.655172413793103,10106.0,49.2,2020-04-26-17,8973,8973,0.0104179503396153,0,0,2020-04-26-17,2020-04-26,2020-04,174,861301.8595298221,9.102086786535928,0.0104179503396153,0.0124
2020-04-26 17:00:00,20200426,17,346.8871988045995,24.83870967741936,24.193548387096776,10105.0,55.11111111111112,2020-04-26-18,3382,3382,0.0039266226813197,0,0,2020-04-26-18,2020-04-26,2020-04,174,861299.9706056154,8.12651816878071,0.0039266226813197,0.0158
2020-04-26 18:00:00,20200426,18,340.05065601085886,21.61290322580645,20.0,10105.7,66.48148148148148,2020-04-26-19,13174,13174,0.0152954496443271,0,0,2020-04-26-19,2020-04-26,2020-04,174,861301.9104597608,9.486076373409563,0.0152954496443271,0.0237
2020-04-26 19:00:00,20200426,19,352.32258752176546,16.129032258064516,12.258064516129032,10107.65,75.44444444444444,2020-04-26-20,12057,12057,0.0139985997229814,0,0,2020-04-26-20,2020-04-26,2020-04,174,861300.4328001543,9.397483619049352,0.0139985997229814,0.027
2020-04-26 20:00:00,20200426,20,21.10311630792432,11.0,10.333333333333334,10107.105263157897,82.11538461538461,2020-04-26-21,14003,14003,0.0162579752504825,0,0,2020-04-26-21,2020-04-26,2020-04,174,861300.3639296611,9.547098282074556,0.0162579752504825,0.0308
2020-04-26 21:00:00,20200426,21,30.141157943709786,9.0,9.666666666666666,10106.368421052632,86.3076923076923,2020-04-26-22,47518,47518,0.0551701001822948,0,0,2020-04-26-22,2020-04-26,2020-04,174,861299.8679173958,10.76888491004406,0.0551701001822948,0.0274
2020-04-26 22:00:00,20200426,22,8.864334300647252,8.709677419354838,8.387096774193548,10104.15,89.81481481481481,2020-04-26-23,140164,140164,0.1627355068922042,0,0,2020-04-26-23,2020-04-26,2020-04,174,861299.4341354432,11.850575579049915,0.1627355068922042,0.026
2020-04-26 23:00:00,20200426,23,89.28591041131246,8.333333333333334,8.333333333333334,10100.736842105263,92.23076923076924,2020-04-26-24,208472,208472,0.2420434951782226,0,0,2020-04-26-24,2020-04-26,2020-04,174,861299.7422074777,12.247564815432732,0.2420434951782226,0.0238
2020-04-27 00:00:00,20200427,0,99.45441211622052,10.0,10.64516129032258,10098.6,93.07407407407408,2020-04-27-01,210570,210570,0.2444792538881302,0,0,2020-04-27-01,2020-04-27,2020-04,174,861300.0761870514,12.257578167395879,0.2444792538881302,0.0208
2020-04-27 01:00:00,20200427,1,70.40058295581716,10.0,10.333333333333334,10095.368421052632,93.6923076923077,2020-04-27-02,244164,244164,0.2834832370281219,0,0,2020-04-27-02,2020-04-27,2020-04,174,861299.6047303447,12.405599505243387,0.2834832370281219,0.0168
2020-04-27 02:00:00,20200427,2,136.11295576852882,11.290322580645162,12.258064516129032,10091.05,93.55555555555556,2020-04-27-03,287238,287238,0.3334935009479522,0,0,2020-04-27-03,2020-04-27,2020-04,174,861300.1428319551,12.568069900808919,0.3334935009479522,0.0168
2020-04-27 03:00:00,20200427,3,157.532273565936,10.96774193548387,12.903225806451612,10087.35,94.11111111111111,2020-04-27-04,175599,175599,0.2038767486810684,0,0,2020-04-27-04,2020-04-27,2020-04,174,861299.7859539918,12.075963960183154,0.2038767486810684,0.0158
2020-04-27 04:00:00,20200427,4,161.5891527926162,11.612903225806452,12.903225806451612,10085.8,93.11111111111111,2020-04-27-05,182439,182439,0.2118182480335235,0,0,2020-04-27-05,2020-04-27,2020-04,174,861299.7307537273,12.114176630825638,0.21181824803352348,0.0163
2020-04-27 05:00:00,20200427,5,176.27583896261842,14.193548387096774,16.451612903225808,10086.2,83.81481481481481,2020-04-27-06,207003,207003,0.2403375059366226,0,0,2020-04-27-06,2020-04-27,2020-04,174,861301.2737786629,12.240493395732305,0.2403375059366226,0.0183
2020-04-27 06:00:00,20200427,6,195.2875426645592,19.0,22.33333333333333,10083.6,66.88461538461539,2020-04-27-07,247316,247316,0.2871427536010742,0,0,2020-04-27-07,2020-04-27,2020-04,174,861299.8130664816,12.418426193564972,0.2871427536010742,0.0215
2020-04-27 07:00:00,20200427,7,216.0919426045752,26.774193548387096,29.677419354838708,10082.4,56.14814814814815,2020-04-27-08,163498,163498,0.1898269951343536,0,0,2020-04-27-08,2020-04-27,2020-04,174,861300.0478898232,12.00456215309279,0.1898269951343536,0.0275
2020-04-27 08:00:00,20200427,8,229.25765545890792,32.58064516129032,34.83870967741935,10080.35,49.03703703703704,2020-04-27-09,156021,156021,0.1811459958553314,0,0,2020-04-27-09,2020-04-27,2020-04,174,861299.7447904012,11.957752301929519,0.1811459958553314,0.0244
2020-04-27 09:00:00,20200427,9,227.9481357492333,34.83870967741935,37.41935483870968,10077.9,43.44444444444444,2020-04-27-10,164219,164219,0.1906642466783523,0,0,2020-04-27-10,2020-04-27,2020-04,174,861299.3933625898,12.00896227126278,0.1906642466783523,0.022
2020-04-27 10:00:00,20200427,10,239.02080926247552,40.0,40.32258064516129,10074.9,38.37037037037037,2020-04-27-11,209293,209293,0.2429967522621154,0,0,2020-04-27-11,2020-04-27,2020-04,174,861299.5772644735,12.251495241037997,0.2429967522621154,0.0175
2020-04-27 11:00:00,20200427,11,242.5168202352339,40.96774193548387,41.935483870967744,10071.6,35.25925925925926,2020-04-27-12,179076,179076,0.2079137563705444,0,0,2020-04-27-12,2020-04-27,2020-04,174,861299.4307161202,12.0955711599251,0.2079137563705444,0.0206
2020-04-27 12:00:00,20200427,12,255.1263890513083,44.193548387096776,45.80645161290322,10068.45,33.22222222222222,2020-04-27-13,172541,172541,0.2003265023231506,0,0,2020-04-27-13,2020-04-27,2020-04,174,861298.9195092656,12.0583959640784,0.2003265023231506,0.0207
2020-04-27 13:00:00,20200427,13,260.78251164207626,46.12903225806452,46.45161290322581,10065.6,33.629629629629626,2020-04-27-14,170586,170586,0.1980565041303634,0,0,2020-04-27-14,2020-04-27,2020-04,174,861299.661674923,12.047000709494958,0.1980565041303634,0.0204
2020-04-27 14:00:00,20200427,14,279.6938267683903,47.096774193548384,47.41935483870968,10063.5,35.148148148148145,2020-04-27-15,146468,146468,0.1700547486543655,0,0,2020-04-27-15,2020-04-27,2020-04,174,861299.0884347174,11.89456908095239,0.1700547486543655,0.0199
2020-04-27 15:00:00,20200427,15,294.47320924184413,45.80645161290322,42.903225806451616,10061.65,38.77777777777778,2020-04-27-16,92773,92773,0.1077127531170845,0,0,2020-04-27-16,2020-04-27,2020-04,174,861300.0532922514,11.437921707104875,0.1077127531170845,0.0181
2020-04-27 16:00:00,20200427,16,311.1497814892276,42.903225806451616,41.61290322580645,10060.7,44.407407407407405,2020-04-27-17,103896,103896,0.1206267476081848,0,0,2020-04-27-17,2020-04-27,2020-04,174,861301.5111496749,11.551155302753232,0.1206267476081848,0.0184
2020-04-27 17:00:00,20200427,17,327.6371362207887,36.45161290322581,35.16129032258065,10061.7,51.48148148148148,2020-04-27-18,124199,124199,0.144199252128601,0,0,2020-04-27-18,2020-04-27,2020-04,174,861301.2769943897,11.729648448481516,0.144199252128601,0.0244
2020-04-27 18:00:00,20200427,18,337.7345275384412,30.0,28.387096774193548,10064.9,62.96296296296296,2020-04-27-19,163497,163497,0.1898259967565536,0,0,2020-04-27-19,2020-04-27,2020-04,174,861299.3098604941,12.004556036828726,0.1898259967565536,0.0288
2020-04-27 19:00:00,20200427,19,350.6221398528251,27.41935483870968,26.774193548387096,10067.25,71.62962962962963,2020-04-27-20,209193,209193,0.242880493402481,0,0,2020-04-27-20,2020-04-27,2020-04,174,861300.1277683633,12.25101733007327,0.242880493402481,0.0395
2020-04-27 20:00:00,20200427,20,356.5035089165754,26.451612903225808,25.483870967741936,10068.05,77.11111111111111,2020-04-27-21,289532,289532,0.3361569941043854,0,0,2020-04-27-21,2020-04-27,2020-04,174,861299.9434130259,12.576024559136167,0.3361569941043854,0.039
2020-04-27 21:00:00,20200427,21,0.6685206551451993,26.12903225806452,25.806451612903224,10067.45,81.92592592592592,2020-04-27-22,261550,261550,0.303668737411499,0,0,2020-04-27-22,2020-04-27,2020-04,174,861300.3835346268,12.474384572152182,0.303668737411499,0.0374
2020-04-27 22:00:00,20200427,22,9.533096866626034,27.096774193548388,26.774193548387096,10066.7,84.62962962962963,2020-04-27-23,194845,194845,0.2262219935655594,0,0,2020-04-27-23,2020-04-27,2020-04,174,861299.9864822326,12.179964781944388,0.2262219935655594,0.0314
2020-04-27 23:00:00,20200427,23,15.701805949842424,26.774193548387096,26.774193548387096,10064.95,86.14814814814815,2020-04-27-24,125424,125424,0.1456220000982284,0,0,2020-04-27-24,2020-04-27,2020-04,174,861298.4296012693,11.739463249352454,0.1456220000982284,0.0245
2020-04-28 00:00:00,20200428,0,21.321197094489275,27.741935483870968,27.741935483870968,10061.05,88.33333333333333,2020-04-28-01,42607,42607,0.0494682490825653,0,0,2020-04-28-01,2020-04-28,2020-04,174,861299.9406727841,10.659797308053713,0.0494682490825653,0.0199
2020-04-28 01:00:00,20200428,1,18.51629532817918,29.032258064516128,28.387096774193548,10058.75,89.66666666666667,2020-04-28-02,10846,10846,0.0125925745815038,0,0,2020-04-28-02,2020-04-28,2020-04,174,861301.231912559,9.291643823040218,0.0125925745815038,0.0191
2020-04-28 02:00:00,20200428,2,25.431910899517337,28.06451612903226,28.70967741935484,10056.7,90.62962962962963,2020-04-28-03,25242,25242,0.0293068755418062,0,0,2020-04-28-03,2020-04-28,2020-04,174,861299.5938100715,10.136304168546024,0.029306875541806204,0.0182
2020-04-28 03:00:00,20200428,3,27.800299405678047,29.032258064516128,31.93548387096774,10053.1,90.8148148148148,2020-04-28-04,74305,74305,0.0862707272171974,0,0,2020-04-28-04,2020-04-28,2020-04,174,861300.2625204239,11.215946981146658,0.0862707272171974,0.0182
2020-04-28 04:00:00,20200428,4,32.562474097795864,31.61290322580645,34.193548387096776,10052.25,90.62962962962963,2020-04-28-05,62805,62805,0.0729188472032547,0,0,2020-04-28-05,2020-04-28,2020-04,174,861299.9575396021,11.047805889293775,0.0729188472032547,0.0191
2020-04-28 05:00:00,20200428,5,42.87848360904732,37.74193548387097,40.32258064516129,10051.1,87.96296296296296,2020-04-28-06,52963,52963,0.0614919252693653,0,0,2020-04-28-06,2020-04-28,2020-04,174,861300.0774979097,10.877367716459647,0.0614919252693653,0.0199
2020-04-28 06:00:00,20200428,6,47.46067757656127,41.935483870967744,38.70967741935484,10050.2,85.29629629629629,2020-04-28-07,58405,58405,0.0678102970123291,0,0,2020-04-28-07,2020-04-28,2020-04,174,861299.8699796426,10.97517390326498,0.0678102970123291,0.0247
2020-04-28 07:00:00,20200428,7,45.43941098446516,41.935483870967744,41.61290322580645,10047.45,82.51851851851852,2020-04-28-08,51032,51032,0.0592499747872352,0,0,2020-04-28-08,2020-04-28,2020-04,174,861299.9445696697,10.840227761277692,0.0592499747872352,0.0265
2020-04-28 08:00:00,20200428,8,43.15155479581207,42.333333333333336,43.0,10046.4,81.92307692307692,2020-04-28-09,69169,69169,0.080307699739933,0,0,2020-04-28-09,2020-04-28,2020-04,174,861299.7287183624,11.14432252159463,0.080307699739933,0.0273
2020-04-28 09:00:00,20200428,9,41.16569760578597,43.0,42.0,10044.5,80.6923076923077,2020-04-28-10,127593,127593,0.1481399983167648,0,0,2020-04-28-10,2020-04-28,2020-04,174,861300.1312931733,11.756608626843686,0.1481399983167648,0.0276
2020-04-28 10:00:00,20200428,10,41.92328515550594,42.0,42.0,10042.842105263158,79.61538461538461,2020-04-28-11,166262,166262,0.1930362433195114,0,0,2020-04-28-11,2020-04-28,2020-04,174,861299.3971541655,12.021326150949715,0.1930362433195114,0.0258
2020-04-28 11:00:00,20200428,11,36.01546249849583,41.29032258064516,40.96774193548387,10040.6,80.11111111111111,2020-04-28-12,138757,138757,0.1611019968986511,0,0,2020-04-28-12,2020-04-28,2020-04,174,861299.06935475,11.8404866876042,0.1611019968986511,0.0255
2020-04-28 12:00:00,20200428,12,41.37828763985709,40.32258064516129,41.61290322580645,10038.75,80.96296296296296,2020-04-28-13,192219,192219,0.2231732457876205,0,0,2020-04-28-13,2020-04-28,2020-04,174,861299.4775499316,12.166395828377276,0.2231732457876205,0.0249
2020-04-28 13:00:00,20200428,13,45.09656143009317,39.66666666666666,38.0,10036.1,84.46153846153847,2020-04-28-14,242844,242844,0.2819507420063019,0,0,2020-04-28-14,2020-04-28,2020-04,174,861299.3825516239,12.400178658721089,0.2819507420063019,0.0239
2020-04-28 14:00:00,20200428,14,30.77800240141101,36.333333333333336,34.333333333333336,10034.0,86.5,2020-04-28-15,211806,211806,0.2459139972925186,0,0,2020-04-28-15,2020-04-28,2020-04,174,861301.1147472562,12.263430761650516,0.2459139972925186,0.0246
2020-04-28 15:00:00,20200428,15,18.21791936727238,32.58064516129032,33.225806451612904,10034.4,87.77777777777777,2020-04-28-16,228708,228708,0.2655385136604309,0,0,2020-04-28-16,2020-04-28,2020-04,174,861298.7880638303,12.340205732100582,0.2655385136604309,0.0242
2020-04-28 16:00:00,20200428,16,12.680399253876285,31.93548387096774,32.58064516129032,10033.8,88.29629629629629,2020-04-28-17,183833,183833,0.2134367525577545,0,0,2020-04-28-17,2020-04-28,2020-04,174,861299.6487109505,12.121788455474263,0.2134367525577545,0.0239
2020-04-28 17:00:00,20200428,17,7.278115899643018,31.666666666666668,31.666666666666668,10035.736842105263,88.76923076923077,2020-04-28-18,211674,211674,0.2457612454891204,0,0,2020-04-28-18,2020-04-28,2020-04,174,861299.3459514779,12.262807358510479,0.2457612454891204,0.0265
2020-04-28 18:00:00,20200428,18,10.766191743947834,28.06451612903226,27.741935483870968,10037.6,90.62962962962963,2020-04-28-19,277173,277173,0.3218077421188354,0,0,2020-04-28-19,2020-04-28,2020-04,174,861299.974248746,12.532400746805056,0.3218077421188354,0.0281
2020-04-28 19:00:00,20200428,19,25.156658202653407,26.0,25.33333333333333,10040.78947368421,93.42307692307692,2020-04-28-20,278392,278392,0.3232232630252838,0,0,2020-04-28-20,2020-04-28,2020-04,174,861299.3922353388,12.536789063448133,0.3232232630252838,0.0304
2020-04-28 20:00:00,20200428,20,45.2159591524305,24.83870967741936,25.161290322580644,10040.5,93.77777777777776,2020-04-28-21,255708,255708,0.296885997056961,0,0,2020-04-28-21,2020-04-28,2020-04,174,861300.3056218225,12.451795358156927,0.296885997056961,0.0294
2020-04-28 21:00:00,20200428,21,41.2197906871297,26.12903225806452,27.096774193548388,10040.45,94.03703703703704,2020-04-28-22,229932,229932,0.2669592499732971,0,0,2020-04-28-22,2020-04-28,2020-04,174,861299.9925007251,12.345543241120152,0.2669592499732971,0.0272
2020-04-28 22:00:00,20200428,22,38.7709101494521,29.35483870967742,28.70967741935484,10039.95,94.14814814814817,2020-04-28-23,235860,235860,0.2738420069217682,0,0,2020-04-28-23,2020-04-28,2020-04,174,861299.559739865,12.370997927438246,0.2738420069217682,0.0241
2020-04-28 23:00:00,20200428,23,79.6407157187196,31.93548387096774,31.61290322580645,10038.7,94.1851851851852,2020-04-28-24,227153,227153,0.2637329995632171,0,0,2020-04-28-24,2020-04-28,2020-04,174,861299.1183363504,12.333383480541638,0.2637329995632171,0.021
2020-04-29 00:00:00,20200429,0,127.84667893636583,30.666666666666668,30.666666666666668,10036.75,94.14814814814817,2020-04-29-01,187772,187772,0.2180099934339523,0,0,2020-04-29-01,2020-04-29,2020-04,174,861299.9663104292,12.142989065452356,0.2180099934339523,0.019
2020-04-29 01:00:00,20200429,1,161.23584701614033,29.032258064516128,32.58064516129032,10036.05,94.33333333333331,2020-04-29-02,179226,179226,0.2080879956483841,0,0,2020-04-29-02,2020-04-29,2020-04,174,861299.0837916785,12.096408437816294,0.2080879956483841,0.0173
2020-04-29 02:00:00,20200429,2,176.40222299452185,32.25806451612903,32.25806451612903,10033.95,94.51851851851852,2020-04-29-03,139446,139446,0.1619017571210861,0,0,2020-04-29-03,2020-04-29,2020-04,174,861300.1024794842,11.845439879737098,0.1619017571210861,0.0168
2020-04-29 03:00:00,20200429,3,199.27982584834643,32.903225806451616,34.193548387096776,10032.6,94.48148148148148,2020-04-29-04,161056,161056,0.1869920045137405,0,0,2020-04-29-04,2020-04-29,2020-04,174,861298.8583058122,11.989513618577275,0.1869920045137405,0.0168
2020-04-29 04:00:00,20200429,4,210.2798158686448,36.45161290322581,35.806451612903224,10033.25,93.88888888888889,2020-04-29-05,147693,147693,0.1714770048856735,0,0,2020-04-29-05,2020-04-29,2020-04,174,861299.1584409194,11.902897844810115,0.1714770048856735,0.0176
2020-04-29 05:00:00,20200429,5,216.4070254567156,35.16129032258065,35.806451612903224,10034.95,93.37037037037037,2020-04-29-06,100009,100009,0.1161142513155937,0,0,2020-04-29-06,2020-04-29,2020-04,174,861298.2374418424,11.513025459970562,0.11611425131559372,0.0204
2020-04-29 06:00:00,20200429,6,218.3594722496843,39.0,40.0,10038.315789473683,92.57692307692308,2020-04-29-07,104908,104908,0.1218017488718032,0,0,2020-04-29-07,2020-04-29,2020-04,174,861301.2618596804,11.56084858670031,0.1218017488718032,0.0234
2020-04-29 07:00:00,20200429,7,230.31622773204856,43.10344827586207,46.89655172413793,10040.947368421052,89.72,2020-04-29-08,98074,98074,0.1138674989342689,0,0,2020-04-29-08,2020-04-29,2020-04,174,861299.32525008,11.493487771077753,0.1138674989342689,0.0261
2020-04-29 08:00:00,20200429,8,238.59397811549016,51.0,53.333333333333336,10043.6,87.57692307692308,2020-04-29-09,52097,52097,0.0604864731431007,0,0,2020-04-29-09,2020-04-29,2020-04,174,861300.0112727248,10.8608818392887,0.0604864731431007,0.029
2020-04-29 09:00:00,20200429,9,240.02005020318327,52.25806451612903,54.193548387096776,10044.4,84.51851851851852,2020-04-29-10,15418,15418,0.017900850623846,0,0,2020-04-29-10,2020-04-29,2020-04,174,861299.8523914525,9.643355794171352,0.017900850623846,0.0292
2020-04-29 10:00:00,20200429,10,242.58961150159016,57.096774193548384,56.12903225806452,10047.3,79.22222222222223,2020-04-29-11,528,528,0.0006130274850875,0,0,2020-04-29-11,2020-04-29,2020-04,174,861299.0654483237,6.270988431858299,0.0006130274850875,0.0269
2020-04-29 11:00:00,20200429,11,241.02895983763668,55.16129032258065,56.12903225806452,10049.05,74.62962962962963,2020-04-29-12,0,0,0.0,0,0,2020-04-29-12,2020-04-29,2020-04,174,,0.0,,0.0253
